id,Gender,Age,Travel Category,Travel Class,Distance Travelled,Departure/Arrival Rating,Booking Ease,Boarding Point,Food,Seat Comfort,Entertainment,Leg Room,Luggage Handling,Cleanliness,Departure Delay (min),Arrival Delay (min),Satisfaction
92732,Male,43,Official,Business,0,1,1,1,,5,4,4,4,3,0,5,satisfied
20237,Male,40,Official,Business,2427,5,,5,4,1,5,5,5,5,0,0,satisfied
28004,Female,24,Official,Business,687,2,5,1,1,1,1,3,3,1,0,0,satisfied
14356,Male,26,Official,Premium,356,4,2,3,4,4,4,5,3,4,12,7,dissatisfied
31753,Male,40,Official,Business,542,5,5,5,5,4,5,5,5,4,0,0,satisfied
83105,Male,36,Personal Travel,Economy,976,5,3,5,4,4,,2,4,4,17,10,dissatisfied
35495,Female,68,Personal Travel,Economy,925,,1,3,5,4,4,1,5,2,0,0,dissatisfied
59206,Female,28,Official,Economy,1272,4,4,4,2,2,2,1,3,2,108,83,dissatisfied
68136,Male,44,Official,Business,1668,,1,1,5,4,4,4,,4,7,0,satisfied
117380,Female,27,Personal Travel,,1165,5,3,,2,2,2,5,,2,0,0,dissatisfied
55642,Female,45,Official,Business,284,5,5,5,2,4,5,5,5,5,1,0,satisfied
46955,Male,24,Personal Travel,Economy,663,4,4,3,3,,3,4,4,3,0,0,satisfied
119561,Female,46,Personal Travel,Economy,0,0,3,2,5,4,4,3,4,3,0,51,dissatisfied
28787,Female,51,Official,Business,945,3,2,3,4,4,5,5,5,4,0,0,satisfied
115228,Male,57,Official,Business,1660,5,5,5,,5,4,4,4,5,0,0,satisfied
96208,Male,57,Official,Business,295,0,0,1,3,5,3,4,4,4,70,61,satisfied
109981,Female,50,Personal Travel,Economy,0,1,4,,1,,3,4,3,3,0,0,dissatisfied
104799,Female,61,Official,Business,0,,1,1,3,3,3,3,3,3,50,41,dissatisfied
53277,Male,14,Official,Economy,682,3,3,4,3,3,3,1,4,3,15,63,dissatisfied
22093,Male,19,Official,Economy,704,3,3,4,2,4,,2,3,2,126,128,dissatisfied
68188,Female,36,Personal Travel,Economy,537,0,,,3,3,3,2,4,3,38,37,dissatisfied
120297,Female,62,Official,Business,1601,1,1,1,2,4,4,,,4,0,0,satisfied
13976,Male,34,Official,Premium,233,5,5,5,,,5,4,,5,39,37,satisfied
47157,Male,24,Official,Economy,0,1,,1,2,1,2,4,2,2,0,0,dissatisfied
80924,Female,59,Official,Business,0,0,0,4,4,4,5,5,5,3,0,0,satisfied
52333,Female,62,Official,Business,2120,,3,3,3,4,4,4,4,2,0,0,satisfied
55957,Female,13,Official,Business,1184,,4,2,4,4,4,4,4,4,0,0,satisfied
2114,Male,66,Official,Business,364,,2,2,2,4,,5,5,3,36,38,satisfied
12012,Female,31,Personal Travel,Business,338,4,2,2,,5,5,5,5,5,27,18,dissatisfied
122878,Female,20,Personal Travel,Economy,203,4,,5,1,1,,5,5,1,70,102,dissatisfied
108079,Male,25,Official,Business,897,4,2,4,2,2,2,3,5,2,0,0,dissatisfied
85422,Male,50,Official,Business,204,0,,3,4,5,5,5,5,5,11,14,satisfied
78997,Male,58,Official,Business,3555,4,3,4,3,5,4,4,4,3,0,0,satisfied
18222,Female,58,Official,Economy,202,4,4,4,2,4,3,3,3,2,0,0,dissatisfied
39046,Male,35,Official,Premium,365,4,,4,,5,5,4,4,5,0,0,satisfied
129617,Female,32,Official,Business,2178,4,4,4,4,,4,3,,4,0,0,satisfied
74218,Female,30,Official,Business,1571,2,2,2,3,,3,5,3,3,0,21,dissatisfied
122809,Male,35,Personal Travel,Economy,539,3,,2,,,1,1,5,1,4,6,dissatisfied
98733,Male,35,Official,Economy,0,3,3,4,4,4,,3,4,4,15,30,dissatisfied
121371,Male,59,Official,Premium,1503,4,5,4,1,,1,4,2,1,0,8,dissatisfied
26798,Male,51,Official,Economy,1925,2,4,4,2,2,2,2,5,2,0,0,satisfied
106152,Male,44,Official,Economy,392,1,1,1,3,3,3,1,4,3,21,14,dissatisfied
39145,Male,47,Personal Travel,Economy,227,5,3,4,,,4,3,5,4,0,0,dissatisfied
94178,Male,55,Official,Business,0,5,5,5,5,,4,,,3,17,12,satisfied
51612,Male,22,Official,Business,586,3,3,3,4,4,4,4,4,4,2,0,satisfied
37378,Female,49,Official,Economy,925,3,3,3,1,4,4,4,4,2,38,17,satisfied
74701,Male,35,Personal Travel,Economy,1318,5,,1,1,1,1,2,4,1,0,0,dissatisfied
62030,Male,49,Official,Business,2327,2,2,2,2,2,1,1,1,1,18,0,dissatisfied
61026,Male,27,Official,Business,3073,5,5,5,,,,4,4,5,8,11,satisfied
57993,Male,37,Official,Premium,760,1,1,1,1,1,,4,4,1,0,0,dissatisfied
70930,Female,25,Official,Economy,551,4,,,1,3,1,3,4,3,97,161,dissatisfied
97051,Male,49,Official,Business,2121,2,2,,4,4,4,4,4,3,0,0,satisfied
50930,Male,60,Personal Travel,Economy,99,4,4,3,,5,5,2,4,5,54,53,dissatisfied
33613,Male,24,Official,Business,427,1,1,1,5,5,5,4,1,5,0,0,satisfied
60340,Male,41,Official,Economy,922,3,3,,1,1,1,2,3,1,1,18,dissatisfied
81543,Female,10,Personal Travel,Economy,1012,2,3,2,5,5,5,4,1,5,0,0,dissatisfied
37687,Female,60,Personal Travel,,905,4,2,1,2,1,3,2,3,5,19,35,dissatisfied
108503,Female,52,Official,Business,1597,3,3,3,,,4,4,4,4,0,0,satisfied
23143,Male,58,Official,Business,2912,1,1,1,5,4,4,4,,3,30,20,satisfied
31479,Female,42,Official,Economy,0,3,3,4,2,2,2,2,,2,101,106,dissatisfied
61996,Female,50,Official,Business,0,5,5,5,4,,,4,4,4,0,0,satisfied
85566,Male,52,Official,Business,2957,4,4,4,3,3,3,,3,2,0,0,dissatisfied
92994,Male,47,Personal Travel,Economy,664,,2,3,3,3,3,5,3,3,0,0,dissatisfied
97384,Male,32,Personal Travel,Economy,312,5,1,1,,1,1,4,4,1,0,2,dissatisfied
13285,Male,39,Personal Travel,Economy,695,3,2,5,3,3,3,1,,3,0,2,dissatisfied
51786,Male,18,Personal Travel,Economy,320,4,3,5,,4,4,2,4,4,0,2,dissatisfied
59202,Female,53,Official,Business,0,2,2,2,5,5,5,5,5,3,6,0,satisfied
112925,Female,42,Personal Travel,Economy,1221,1,1,4,1,4,5,1,5,4,0,0,dissatisfied
105757,Female,39,Official,Economy,435,1,2,3,,3,3,2,3,3,29,44,dissatisfied
24373,Female,24,Official,Economy,602,,1,1,2,4,2,3,3,2,0,8,dissatisfied
39673,Female,42,Personal Travel,Premium,428,2,2,2,4,2,3,,,3,0,0,dissatisfied
94808,Male,33,Official,Business,1868,0,0,3,4,,4,3,3,4,0,0,dissatisfied
22373,Female,33,Official,,0,2,,2,1,1,2,4,,1,138,129,dissatisfied
62414,Male,34,Official,Business,2096,,1,,3,3,3,2,4,3,18,0,dissatisfied
49161,Male,41,Official,Business,277,4,4,4,2,5,4,,4,3,0,0,satisfied
40512,Female,39,Official,Premium,0,5,,,4,4,4,3,3,4,0,0,satisfied
32657,Male,57,Official,Business,1746,,4,4,3,,2,2,3,3,0,0,dissatisfied
125400,Male,18,Personal Travel,Economy,1296,1,1,2,2,1,2,5,1,2,10,7,dissatisfied
30401,Male,29,Personal Travel,Economy,577,4,1,2,5,5,5,5,5,5,0,5,dissatisfied
90664,Male,38,Official,Business,581,2,2,3,3,1,3,5,5,3,0,0,dissatisfied
50585,Male,16,Personal Travel,Economy,121,5,0,4,3,3,3,3,3,3,0,0,dissatisfied
48812,Male,26,Personal Travel,Business,121,2,,3,3,3,3,1,3,3,0,0,dissatisfied
57795,Male,49,Personal Travel,Premium,0,5,2,5,,2,5,4,5,2,6,37,dissatisfied
30451,Male,35,Official,Business,2275,2,2,2,4,1,5,5,5,4,23,15,satisfied
66209,Female,34,Official,Business,0,4,4,4,5,4,3,3,3,4,0,0,satisfied
86570,Male,52,Official,Business,2701,5,5,5,3,5,4,,4,4,7,0,satisfied
65078,Male,48,Personal Travel,Economy,222,5,0,3,2,,2,2,4,2,0,0,dissatisfied
103500,Female,37,Official,Business,942,4,,1,2,2,2,3,5,2,0,0,satisfied
56268,Male,8,Personal Travel,Economy,364,5,3,,2,2,2,2,3,2,0,3,dissatisfied
124547,Male,13,Personal Travel,Economy,1148,5,,3,5,5,5,2,3,5,0,0,dissatisfied
80430,Male,54,Official,Economy,673,2,,3,,1,1,3,3,1,0,0,dissatisfied
105856,Female,49,Official,Premium,833,3,3,,5,4,3,3,3,3,101,77,dissatisfied
126715,Male,48,Official,Business,2269,3,3,3,2,4,5,5,5,3,0,0,satisfied
3231,Female,55,Official,Business,0,5,5,5,5,5,5,5,5,4,0,0,satisfied
44246,Female,24,Official,Business,323,3,3,3,1,1,1,,4,1,0,9,dissatisfied
118864,Female,37,Personal Travel,Premium,274,4,,3,3,3,3,2,5,3,7,4,satisfied
54425,Female,65,Personal Travel,Economy,275,5,1,3,1,1,2,1,2,3,0,0,dissatisfied
61394,Female,23,Official,Business,0,4,1,,5,5,5,5,4,5,0,0,satisfied
2820,Female,45,Official,Business,442,3,3,3,2,2,2,2,4,2,0,0,dissatisfied
85562,Male,45,Official,Business,2118,3,3,3,5,5,,4,4,3,6,16,satisfied
32464,Male,49,Official,Economy,147,3,3,3,4,4,4,4,,4,0,0,satisfied
3975,Female,10,Personal Travel,Premium,688,5,3,3,2,2,2,4,,2,0,0,dissatisfied
27286,Male,28,Official,Economy,880,4,3,3,5,5,5,2,4,5,0,0,satisfied
79363,Female,25,Official,Business,918,5,3,3,2,2,2,5,5,2,0,0,dissatisfied
63964,Male,60,Personal Travel,Economy,1073,4,2,4,3,4,3,,5,3,0,0,dissatisfied
114456,Male,58,Official,,375,3,,3,5,5,4,4,4,5,0,0,satisfied
3242,Male,48,Official,Business,435,5,,5,2,4,5,,5,4,8,7,satisfied
31837,Female,53,Personal Travel,Economy,2486,4,4,3,4,4,3,4,4,4,0,31,dissatisfied
17688,Female,60,Official,Economy,301,1,1,1,2,3,3,3,3,3,0,0,dissatisfied
67077,Female,46,Official,Business,3306,4,,,3,5,2,2,2,5,3,0,satisfied
104019,Female,40,Official,Business,3340,1,1,1,,3,3,3,3,1,28,16,dissatisfied
21550,Female,19,Personal Travel,Economy,298,2,2,3,3,3,3,,,3,0,0,dissatisfied
69619,Female,27,Official,Premium,2228,2,2,3,2,1,,2,1,1,3,0,dissatisfied
20471,Female,52,Personal Travel,,159,4,2,3,4,4,5,2,,5,9,3,dissatisfied
20757,Male,47,Personal Travel,Premium,327,4,2,5,2,2,,4,4,2,0,1,dissatisfied
23712,Male,69,Personal Travel,Economy,226,3,0,,,1,1,,4,1,0,0,dissatisfied
98679,Male,7,Personal Travel,Economy,869,5,1,4,,2,2,2,4,2,21,25,dissatisfied
116447,Female,39,Personal Travel,Economy,432,3,2,2,5,1,5,5,3,5,0,0,dissatisfied
98365,Female,41,Personal Travel,Economy,0,4,4,1,4,4,4,4,3,4,0,0,satisfied
83111,Female,20,Personal Travel,Economy,976,5,2,2,5,5,5,5,4,5,7,8,dissatisfied
109675,Female,42,Personal Travel,Economy,837,4,4,2,3,,3,4,,5,0,0,dissatisfied
23915,Female,42,Official,,170,,5,5,3,5,3,3,3,2,1,0,satisfied
110889,Female,15,Official,Economy,491,2,2,4,3,3,3,5,4,3,40,35,dissatisfied
123801,Female,50,Official,Business,2825,1,1,1,4,5,2,2,2,3,2,0,satisfied
79846,Female,46,Official,Business,1589,1,1,,4,,4,4,4,5,0,5,satisfied
7431,Female,20,Official,Economy,110,2,,3,3,3,3,2,,3,83,71,dissatisfied
18612,Male,46,Personal Travel,Economy,257,4,,4,2,2,2,4,5,2,9,0,satisfied
5007,Male,27,Official,Economy,452,4,3,4,,5,5,,4,5,0,2,dissatisfied
29707,Male,8,Personal Travel,Economy,1388,3,3,3,5,5,5,2,3,5,0,0,dissatisfied
18965,Male,35,Official,Premium,403,2,2,2,,,3,3,3,3,20,12,dissatisfied
37909,Male,31,Personal Travel,Economy,921,5,2,1,,2,2,4,3,2,0,0,dissatisfied
27423,Male,49,Official,Business,3462,,3,3,3,5,4,4,4,2,0,0,satisfied
35883,Female,41,Personal Travel,,959,4,3,3,5,5,5,2,5,5,0,0,dissatisfied
121063,Male,50,Official,Business,1841,5,4,5,4,4,,4,4,4,0,24,satisfied
11018,Female,56,Official,Business,149,4,4,4,1,4,2,2,2,1,0,0,dissatisfied
9228,Female,39,Official,Business,2283,1,1,1,1,3,2,2,1,1,0,0,dissatisfied
43535,Female,26,Official,Economy,579,1,3,4,4,4,4,3,3,4,120,121,dissatisfied
39255,Female,59,Official,Economy,60,1,3,4,,2,2,3,4,2,57,55,dissatisfied
107460,Female,16,Personal Travel,Premium,653,,3,,5,5,5,4,4,5,0,0,dissatisfied
60719,Female,22,Official,Economy,203,,5,3,5,5,5,5,2,5,12,0,satisfied
64098,Female,68,Personal Travel,Economy,827,5,1,4,3,4,4,1,1,4,0,0,dissatisfied
53341,Male,23,Official,Business,1328,5,5,5,5,,5,1,3,5,14,11,satisfied
58391,Male,31,Official,,660,4,1,4,5,5,3,,5,5,353,359,satisfied
33433,Female,51,Official,Economy,2300,2,2,2,1,1,1,4,4,1,0,7,dissatisfied
89446,Female,55,Personal Travel,Economy,136,5,3,4,3,4,2,3,5,5,0,4,dissatisfied
36674,Male,13,Personal Travel,Economy,1113,,3,4,1,1,1,4,2,1,0,16,dissatisfied
21468,Male,39,Official,Economy,148,0,2,3,1,1,1,2,4,1,0,0,dissatisfied
48659,Male,45,Official,Business,0,5,5,5,5,4,4,4,5,3,0,1,satisfied
115356,Female,40,Official,Business,1911,0,0,2,,4,4,,4,3,60,45,satisfied
11746,Female,26,Official,Economy,386,3,3,3,5,5,5,4,3,5,0,0,dissatisfied
82791,Male,62,Personal Travel,Economy,208,,2,1,5,5,5,5,4,5,0,0,dissatisfied
8714,Female,31,Personal Travel,Economy,274,5,,3,3,3,3,3,5,3,0,6,dissatisfied
104106,Male,62,Official,Economy,267,1,1,1,4,,4,3,3,4,0,0,satisfied
94556,Female,46,Official,,506,4,4,4,2,4,,2,2,4,1,0,satisfied
34969,Male,22,Official,Economy,246,3,3,4,,4,4,3,3,4,61,52,dissatisfied
115157,Female,53,Official,Business,2584,1,4,1,3,3,2,2,2,3,5,22,dissatisfied
58246,Male,55,Official,Premium,473,1,1,4,3,3,3,4,4,3,4,0,dissatisfied
19903,Male,43,Official,Economy,284,3,3,3,4,,4,2,3,4,0,0,satisfied
91972,Female,58,Official,Business,0,3,3,3,3,4,,,4,4,0,0,satisfied
99945,Female,54,Official,Business,1787,,4,4,4,,5,5,5,3,8,0,satisfied
119616,Female,11,Official,Premium,1781,3,,3,,3,2,4,3,2,1,11,dissatisfied
88318,Female,40,Official,Business,0,2,2,4,1,1,1,4,,1,0,0,dissatisfied
58009,Male,52,Official,Business,0,,2,2,3,3,,1,1,2,24,12,dissatisfied
85274,Female,59,Personal Travel,Economy,658,3,3,4,1,4,4,3,1,3,4,0,dissatisfied
108564,Male,11,Personal Travel,Premium,662,5,1,4,5,5,5,2,4,5,0,0,dissatisfied
47698,Female,70,Personal Travel,Economy,644,2,3,3,5,3,1,3,1,2,0,0,dissatisfied
123566,Female,53,Official,Business,1596,1,,1,4,4,5,5,5,4,0,0,satisfied
1834,Male,18,Personal Travel,Economy,450,3,5,4,1,1,1,1,4,1,0,0,satisfied
80007,Female,7,Personal Travel,Economy,855,1,3,3,2,2,2,5,4,2,0,2,dissatisfied
22264,Female,66,Official,Business,2013,5,0,5,3,2,4,4,4,4,0,0,satisfied
54862,Female,34,Official,Business,3444,1,1,1,2,3,1,1,1,3,0,0,dissatisfied
97837,Male,45,Personal Travel,Economy,356,5,1,4,5,5,5,,4,5,20,23,dissatisfied
119811,Male,38,Official,Business,842,5,5,1,5,5,5,5,4,5,6,7,satisfied
23080,Female,26,Official,,715,,1,,4,4,4,5,2,4,4,1,dissatisfied
88656,Female,68,Personal Travel,Economy,216,5,3,4,2,5,2,3,2,3,0,0,dissatisfied
21594,Male,26,Official,Business,702,3,3,3,2,2,2,1,,2,33,24,satisfied
45790,Female,47,Official,Business,2353,3,3,3,4,4,1,1,1,2,9,11,dissatisfied
106940,Female,40,Official,Business,932,2,2,2,4,4,4,5,4,3,16,36,satisfied
89571,Female,55,Official,Business,986,3,3,3,5,,4,4,4,4,0,0,satisfied
8991,Male,38,Personal Travel,Premium,0,4,3,4,2,2,2,4,4,2,0,0,dissatisfied
35701,Female,15,Personal Travel,Economy,2327,4,2,1,2,2,2,,1,2,0,12,dissatisfied
79676,Female,16,Personal Travel,Economy,641,3,5,4,3,4,3,3,,3,1,0,satisfied
8184,Female,20,Official,Economy,302,2,3,3,5,5,5,4,,5,0,0,dissatisfied
121505,Male,35,Personal Travel,Premium,231,,2,,,1,1,2,,1,0,0,dissatisfied
7183,Female,42,Official,Business,2391,1,1,1,4,,5,5,4,3,0,0,satisfied
74120,Male,19,Official,Business,2896,3,3,3,3,3,3,2,4,3,0,0,dissatisfied
106554,Female,47,Official,Business,647,,5,,3,5,,4,4,5,0,3,satisfied
112749,Male,40,Official,Business,3142,3,5,3,4,4,5,5,5,4,6,0,satisfied
43157,Female,35,Official,Economy,1231,1,1,1,2,2,2,1,3,2,0,9,dissatisfied
60862,Female,46,Official,Business,1342,5,5,5,4,5,4,4,4,4,8,0,satisfied
40672,Male,51,Personal Travel,Business,539,1,2,3,1,3,1,2,1,4,0,0,dissatisfied
52976,Male,45,Official,Premium,725,,2,2,5,5,5,,,5,42,9,satisfied
93248,Male,17,Personal Travel,Economy,620,,3,2,4,4,4,4,5,4,17,13,dissatisfied
76413,Male,30,Official,Economy,365,2,2,4,1,1,1,3,4,1,0,0,dissatisfied
18737,Male,25,Official,Economy,1050,1,1,4,2,2,2,1,3,2,0,0,dissatisfied
53850,Female,45,Official,Business,172,,,4,,3,2,2,2,4,0,0,dissatisfied
89779,Male,10,Personal Travel,Economy,850,4,1,4,3,2,3,4,2,3,13,2,dissatisfied
14492,Female,50,Official,Premium,487,1,1,1,3,4,3,3,3,4,35,39,dissatisfied
60277,Male,44,Official,Economy,2201,5,5,5,2,2,2,4,3,2,80,52,dissatisfied
77553,Female,21,Personal Travel,Economy,887,5,2,,3,2,3,5,4,3,0,0,dissatisfied
121159,Male,46,Official,Business,2269,4,4,4,4,4,,4,5,4,0,0,satisfied
45209,Male,35,Official,Economy,912,1,2,1,3,3,3,,4,3,51,57,dissatisfied
127600,Male,49,Official,Business,1596,5,5,5,3,5,4,,4,5,7,0,satisfied
79003,Male,51,Official,Business,3525,0,0,3,3,4,2,,2,3,9,6,satisfied
103049,Female,40,Official,Business,295,1,1,2,1,1,1,2,5,1,0,0,dissatisfied
49175,Male,50,Official,Business,1868,3,3,3,2,3,5,5,4,2,0,0,satisfied
105012,Male,43,Official,Business,230,1,1,1,3,,4,,4,3,5,0,satisfied
66023,Female,27,Official,Business,1211,4,4,3,,1,2,2,5,2,0,0,dissatisfied
116062,Female,70,Personal Travel,Economy,0,5,4,,4,2,5,4,1,1,9,2,dissatisfied
36068,Male,28,Official,Economy,359,0,0,1,5,5,5,3,2,5,0,0,dissatisfied
44193,Female,38,Official,Economy,141,2,2,3,2,2,2,4,3,2,5,0,dissatisfied
29522,Female,45,Official,Economy,908,2,2,2,5,3,2,2,2,2,0,8,dissatisfied
61126,Male,23,Official,Economy,870,4,4,,2,2,2,4,5,2,69,64,satisfied
19655,Female,43,Personal Travel,Economy,687,,2,4,2,5,5,4,5,5,358,346,dissatisfied
97330,Female,43,Official,Business,785,1,1,1,4,5,,5,5,5,19,9,satisfied
70480,Female,36,Official,Economy,780,2,,4,4,3,4,2,,4,64,51,dissatisfied
113255,Female,37,Official,Business,0,0,0,2,,4,5,5,5,4,3,17,satisfied
114700,Male,54,Official,Business,1806,5,3,5,5,5,,5,5,5,1,3,satisfied
52183,Male,37,Official,Economy,676,1,1,3,,5,5,5,5,5,1,0,dissatisfied
70687,Female,16,Personal Travel,Economy,402,3,2,4,4,2,4,1,3,4,0,13,dissatisfied
18133,Female,55,Personal Travel,Economy,108,5,1,3,1,,3,4,5,5,191,258,dissatisfied
85434,Female,33,Official,Business,1754,1,1,1,2,3,3,,3,4,10,10,dissatisfied
10672,Male,25,Official,Business,600,0,3,3,1,1,1,4,5,1,0,0,dissatisfied
107027,Male,57,Official,,356,5,2,2,,5,5,5,5,4,0,15,satisfied
90768,Male,47,Official,Business,0,1,1,1,2,,2,2,2,4,3,0,satisfied
105822,Male,64,Personal Travel,Economy,827,4,1,4,5,5,5,,,5,110,113,dissatisfied
94511,Male,42,Official,Business,506,4,4,4,3,5,2,2,2,3,0,0,satisfied
31550,Male,15,Personal Travel,Economy,760,3,2,3,,1,2,1,3,2,0,0,dissatisfied
4669,Male,50,Official,Business,3333,,5,5,,5,5,,5,3,0,0,satisfied
2935,Female,26,Personal Travel,Economy,725,5,2,5,1,1,1,1,1,1,0,0,dissatisfied
108021,Female,53,Personal Travel,Economy,0,4,3,3,3,3,3,,3,3,0,0,dissatisfied
62024,Male,39,Official,,2228,2,2,2,5,5,4,4,4,5,0,0,satisfied
37793,Male,24,Official,Business,967,0,0,1,,1,1,2,5,1,36,29,satisfied
47986,Male,16,Personal Travel,Economy,296,3,3,4,,1,,,4,1,0,0,dissatisfied
54672,Female,54,Official,Economy,708,4,4,4,4,5,4,4,,2,7,0,satisfied
258,Male,48,Official,Business,1537,4,4,4,4,5,4,4,4,5,4,0,satisfied
99175,Male,39,Official,Business,316,1,1,5,3,3,3,5,4,3,6,3,dissatisfied
43806,Male,9,Personal Travel,Economy,403,5,2,1,1,1,1,4,4,1,15,,dissatisfied
26989,Male,23,Official,Economy,780,,2,,1,3,1,3,4,1,0,0,dissatisfied
76201,Female,43,Official,Economy,830,3,3,4,3,3,3,1,1,3,0,0,dissatisfied
46733,Female,53,Personal Travel,Economy,66,4,1,3,4,,4,,4,4,0,0,dissatisfied
111341,Female,58,Official,Business,1531,4,4,4,4,4,5,5,5,3,8,5,satisfied
855,Male,45,Official,Business,2637,1,1,2,4,5,1,1,1,4,0,0,satisfied
74582,Female,30,Official,Business,1989,3,3,3,1,1,1,5,4,1,39,25,dissatisfied
78389,Female,42,Official,Economy,522,3,3,3,2,3,1,1,1,2,16,6,dissatisfied
38434,Female,25,Official,Economy,2049,,3,3,2,,2,4,4,2,0,0,dissatisfied
53983,Female,55,Official,Business,1643,3,3,3,4,5,4,4,4,5,14,1,satisfied
80504,Male,22,Official,Economy,1005,2,2,4,5,5,5,3,4,5,0,0,satisfied
114612,Female,53,Official,Business,375,5,5,5,3,4,,4,5,4,0,0,satisfied
20347,Female,53,Official,Business,1929,4,4,4,2,3,1,,1,1,51,44,dissatisfied
59054,Male,49,Official,,1553,3,3,,3,4,3,3,3,4,17,0,satisfied
111338,Female,12,Personal Travel,Economy,255,,3,2,2,2,2,,5,2,0,0,dissatisfied
117639,Male,41,Personal Travel,Economy,312,5,1,,1,1,1,4,5,1,25,21,dissatisfied
111334,Male,12,Personal Travel,Economy,0,4,4,2,1,1,1,,4,1,23,42,dissatisfied
12944,Female,22,Personal Travel,Economy,507,5,,1,5,,5,4,4,5,0,0,dissatisfied
94458,Female,29,Official,Business,170,2,2,2,2,2,2,4,4,2,34,25,dissatisfied
127571,Female,11,Personal Travel,Economy,1503,0,2,3,1,,1,1,4,1,0,0,dissatisfied
71631,Male,36,Official,Business,648,3,3,3,5,3,4,4,4,1,0,0,satisfied
37044,Male,69,Personal Travel,Economy,895,,2,3,2,2,2,4,4,2,0,0,dissatisfied
97432,Male,55,Official,Business,1387,4,4,4,4,5,3,3,3,3,0,4,satisfied
125480,Male,70,Personal Travel,Economy,2561,4,2,1,,2,2,2,5,2,0,0,dissatisfied
75914,Female,33,Personal Travel,Economy,537,,3,2,4,,4,,4,4,0,0,dissatisfied
28824,Female,24,Official,Business,859,2,5,2,5,5,5,2,5,5,0,0,satisfied
50694,Male,41,Personal Travel,Economy,277,5,4,3,3,3,3,3,5,3,0,0,dissatisfied
60431,Female,49,Official,Business,3504,,3,3,2,5,3,4,3,4,3,0,satisfied
117243,Female,27,Personal Travel,Economy,293,4,3,1,1,1,,4,2,1,70,92,dissatisfied
12833,Female,66,Official,Economy,375,1,1,1,4,,,5,5,5,0,0,satisfied
29058,Female,16,Personal Travel,Economy,611,5,5,4,,2,2,5,4,2,0,0,satisfied
115078,Male,46,Official,Business,3389,2,3,3,5,5,3,4,3,3,97,107,satisfied
35606,Male,50,Personal Travel,Premium,967,,,2,2,2,2,2,,2,3,0,satisfied
67672,Female,46,Official,Business,1318,2,2,2,4,5,3,,3,5,0,0,satisfied
44968,Female,74,Official,,200,1,3,1,1,4,5,5,4,3,0,0,satisfied
30682,Female,40,Official,Economy,612,5,5,5,,5,5,,4,5,19,12,satisfied
67233,Female,20,Personal Travel,Economy,836,4,3,4,4,2,,4,5,4,0,7,dissatisfied
18709,Female,55,Official,Premium,345,,,1,5,3,1,1,1,3,0,0,dissatisfied
113448,Male,58,Official,Business,2745,4,4,4,4,,2,,2,3,64,62,satisfied
86528,Female,18,Personal Travel,Economy,684,5,2,1,,5,,,5,5,27,11,dissatisfied
48793,Male,59,Official,Business,98,5,0,2,3,5,2,2,2,4,0,0,satisfied
50844,Female,51,Personal Travel,Economy,77,1,,4,2,3,2,2,,2,0,0,dissatisfied
42580,Male,7,Personal Travel,Economy,284,5,4,3,5,5,5,1,,5,0,15,dissatisfied
93204,Female,25,Official,Economy,972,3,3,4,3,3,3,2,4,3,12,17,dissatisfied
62550,Male,33,Official,Business,1661,3,3,3,,5,5,2,3,5,0,0,satisfied
18629,Female,64,Personal Travel,Economy,181,3,0,3,1,4,2,0,2,3,2,13,dissatisfied
84825,Female,56,Official,Economy,0,,2,2,,4,3,3,3,4,9,6,dissatisfied
93095,Female,49,Official,Business,3272,1,1,1,5,5,5,4,5,5,0,0,satisfied
91195,Female,20,Personal Travel,,398,4,5,1,5,3,5,5,5,5,0,0,satisfied
125142,Female,23,Official,Economy,1162,3,3,3,4,4,4,,4,4,0,0,dissatisfied
43503,Female,32,Personal Travel,Economy,611,5,3,1,1,1,1,3,4,1,0,0,dissatisfied
64542,Male,23,Official,Business,222,0,5,3,4,2,4,4,4,4,0,0,satisfied
38361,Male,44,Official,Economy,702,2,2,2,3,3,3,4,2,3,0,0,dissatisfied
116575,Male,48,Official,Business,303,2,2,2,5,,4,4,4,4,0,0,satisfied
103821,Male,47,Official,Business,3407,2,4,2,2,5,4,4,4,3,6,3,satisfied
106898,Male,63,Personal Travel,Economy,519,1,2,2,4,4,4,5,2,4,19,2,dissatisfied
7531,Male,28,Official,Economy,686,2,2,3,1,1,1,4,2,1,0,0,dissatisfied
121947,Male,38,Official,Business,387,3,3,2,1,1,1,,5,1,0,0,dissatisfied
58108,Male,46,Personal Travel,Economy,551,4,1,4,,3,3,3,3,3,89,84,dissatisfied
63088,Female,44,Official,Business,1960,5,5,5,4,5,5,5,5,4,0,0,satisfied
8841,Male,66,Personal Travel,Premium,470,5,1,3,,3,3,2,5,3,0,0,dissatisfied
19769,Male,21,Official,Economy,520,0,2,5,1,1,1,,4,1,0,11,dissatisfied
33669,Female,45,Personal Travel,Premium,359,4,,,5,5,5,,2,3,30,42,dissatisfied
12288,Female,59,Official,Business,1689,3,3,3,3,1,,5,3,1,0,0,satisfied
47086,Female,21,Personal Travel,Economy,0,4,3,,4,4,4,5,4,4,14,7,dissatisfied
26318,Male,46,Official,Business,1506,4,4,4,4,4,5,5,,5,40,89,satisfied
41777,Female,51,Official,Business,1943,4,4,4,,5,5,5,5,3,0,0,satisfied
75083,Female,41,Personal Travel,Business,1633,5,3,4,5,,4,3,4,3,0,0,dissatisfied
